order_id,customer_id,order_date,product_category,order_amount
O004222,C05745,2024-01-31,Beauty,615.57
O004223,C01828,2022-10-30,Books,898.45
O004224,C09223,2024-02-08,Books,810.87
O004225,C01633,2023-08-28,Clothing,585.21
O004226,C08815,2023-10-20,Clothing,731.57
O004227,C07448,2022-09-01,Toys,368.0
O004228,C02009,2022-08-04,Electronics,642.76
O004229,C06938,2022-11-21,Toys,468.85
O004230,C02078,2023-12-21,Beauty,193.99
O004231,C08819,2024-03-27,Toys,703.23
O004232,C09366,2022-09-24,Beauty,558.68
O004233,C07314,2023-02-09,Sports,361.83
O004234,C05024,2023-07-18,Beauty,911.78
O004235,C07235,2022-03-30,Home,25.83
O004236,C07131,2023-04-30,Home,319.19
O004237,C07500,2023-10-21,Toys,61.6
O004238,C07087,2024-01-09,Beauty,767.69
O004239,C06965,2022-12-18,Sports,703.6
O004240,C06559,2023-11-02,Electronics,334.7
O004241,C00940,2022-12-17,Sports,677.28
O004242,C01338,2023-05-02,Sports,398.96
O004243,C09640,2023-09-30,Electronics,757.47
O004244,C01975,2022-11-24,Clothing,456.91
O004245,C09854,2023-07-23,Books,415.22
O004246,C03109,2023-05-26,Toys,935.06
O004247,C05977,2023-10-28,Electronics,254.62
O004248,C02682,2023-07-15,Home,124.85
O004249,C06235,2022-02-18,Electronics,586.62
O004250,C04148,2023-01-26,Books,969.48
O004251,C02068,2023-01-22,Sports,380.95
O004252,C05612,2023-06-03,Books,66.73
O004253,C09452,2023-11-02,Beauty,342.61
O004254,C03451,2023-01-22,Sports,508.4
O004255,C01856,2023-01-23,Sports,166.11
O004256,C07346,2024-02-15,Books,659.81
O004257,C07131,2022-02-24,Books,997.76
O004258,C09493,2023-09-01,Home,454.48
O004259,C08131,2023-02-03,Books,357.95
O004260,C00254,2023-10-30,Home,403.7
O004261,C08700,2023-07-22,Books,119.57
O004262,C05817,2024-01-16,Sports,883.86
O004263,C06889,2022-12-29,Books,417.75
O004264,C07332,2022-01-27,Sports,390.34
O004265,C05220,2023-05-11,Beauty,661.39
O004266,C09424,2023-01-15,Toys,444.82
O004267,C01914,2023-02-03,Toys,649.99
O004268,C00429,2023-03-06,Sports,66.14
O004269,C06141,2022-08-03,Home,814.65
O004270,C07145,2023-07-03,Home,940.8
O004271,C03483,2023-02-06,Sports,650.52
O004272,C09687,2024-01-13,Toys,954.79
O004273,C06811,2022-06-28,Home,155.68
O004274,C07946,2022-08-20,Toys,480.03
O004275,C00761,2022-07-19,Home,603.8
O004276,C04965,2023-07-02,Toys,583.83
O004277,C04547,2023-07-20,Sports,404.45
O004278,C07297,2022-10-03,Books,341.39
O004279,C07823,2022-03-19,Toys,131.19
O004280,C07886,2024-02-28,Clothing,394.78
O004281,C01819,2022-02-16,Books,166.85
O004282,C04452,2023-11-10,Toys,735.69
O004283,C00558,2022-03-15,Sports,212.79
O004284,C05824,2023-04-24,Beauty,63.27
O004285,C07378,2023-08-08,Clothing,554.6
O004286,C07669,2022-12-23,Electronics,597.25
O004287,C00908,2023-07-03,Toys,872.55
O004288,C02209,2022-01-06,Home,579.1
O004289,C05984,2023-12-13,Sports,348.75
O004290,C00300,2022-10-08,Toys,804.0
O004291,C01402,2023-09-13,Clothing,542.58
O004292,C05898,2023-01-14,Books,83.88
O004293,C06038,2023-03-02,Toys,568.02
O004294,C04622,2023-11-14,Beauty,908.48
O004295,C04196,2023-03-05,Electronics,399.33
O004296,C04624,2022-02-24,Books,299.84
O004297,C00587,2022-08-12,Beauty,147.75
O004298,C08819,2022-11-20,Clothing,155.69
O004299,C05255,2023-03-13,Books,435.61
O004300,C07509,2023-12-20,Toys,597.7
O004301,C05305,2022-07-05,Clothing,85.21
O004302,C02166,2022-07-17,Books,939.87
O004303,C06066,2023-11-27,Sports,756.36
O004304,C06381,2023-07-18,Electronics,588.69
O004305,C03547,2022-01-26,Clothing,829.3
O004306,C08039,2022-06-07,Clothing,84.79
O004307,C04233,2022-12-14,Toys,479.45
O004308,C04377,2024-03-06,Electronics,631.94
O004309,C09005,2022-11-27,Toys,829.51
O004310,C04409,2023-01-16,Home,784.55
O004311,C05849,2023-05-08,Books,280.68
O004312,C05516,2023-07-20,Electronics,941.18
O004313,C05519,2022-03-30,Toys,128.72
O004314,C07757,2023-05-10,Home,875.76
O004315,C06396,2023-08-29,Clothing,971.09
O004316,C06718,2022-10-20,Home,181.27
O004317,C03450,2023-02-18,Home,723.46
O004318,C03966,2022-07-17,Sports,45.08
O004319,C05543,2022-06-03,Clothing,408.4
O004320,C04449,2023-11-14,Home,518.7
O004321,C03011,2023-09-18,Home,582.74
O004322,C00053,2022-12-20,Toys,936.26
O004323,C05472,2022-04-30,Clothing,673.89
O004324,C00433,2022-10-13,Books,483.87
O004325,C09262,2023-11-08,Sports,810.63
O004326,C05595,2023-02-24,Books,950.78
O004327,C03536,2023-04-13,Toys,26.96
O004328,C00162,2022-11-13,Toys,982.61
O004329,C07362,2023-04-11,Clothing,90.7
O004330,C02631,2022-02-26,Electronics,815.31
O004331,C07708,2023-10-30,Home,283.93
O004332,C07703,2022-06-03,Electronics,136.52
O004333,C02143,2022-07-28,Toys,442.66
O004334,C08651,2023-04-23,Sports,645.74
O004335,C02342,2023-01-08,Electronics,384.05
O004336,C07780,2023-02-16,Sports,59.29
O004337,C06375,2023-11-23,Beauty,601.46
O004338,C09369,2022-04-21,Electronics,902.89
O004339,C05358,2023-09-27,Sports,386.3
O004340,C08316,2022-02-11,Books,220.25
O004341,C09115,2022-09-14,Toys,445.36
O004342,C08159,2022-07-08,Electronics,53.12
O004343,C00987,2022-10-12,Clothing,821.39
O004344,C09099,2022-09-25,Books,827.21
O004345,C09521,2023-10-15,Electronics,590.06
O004346,C04468,2023-10-27,Clothing,356.34
O004347,C02582,2023-02-19,Beauty,800.78
O004348,C06986,2022-05-10,Toys,556.91
O004349,C06605,2024-01-28,Electronics,826.8
O004350,C00375,2024-02-16,Books,633.3
O004351,C03847,2022-11-08,Sports,785.48
O004352,C06714,2024-02-04,Toys,600.57
O004353,C06942,2022-04-03,Beauty,417.07
O004354,C09997,2023-03-13,Beauty,958.16
O004355,C08853,2024-01-01,Toys,543.41
O004356,C00510,2023-10-29,Books,607.06
O004357,C03071,2023-05-26,Home,224.39
O004358,C07614,2022-10-06,Toys,627.52
O004359,C07130,2023-08-14,Sports,573.75
O004360,C05018,2023-04-19,Clothing,188.91
O004361,C04329,2022-10-10,Electronics,64.29
O004362,C08864,2023-06-28,Home,606.34
O004363,C02826,2024-03-25,Toys,764.87
O004364,C09832,2023-09-12,Home,525.78
O004365,C04678,2023-09-28,Toys,230.64
O004366,C03221,2023-01-02,Sports,668.19
O004367,C05905,2024-03-11,Sports,84.71
O004368,C00757,2024-03-14,Beauty,444.62
O004369,C00928,2023-07-17,Clothing,167.55
O004370,C07897,2022-08-24,Clothing,188.54
O004371,C09883,2023-08-02,Clothing,206.28
O004372,C06523,2023-01-30,Electronics,389.77
O004373,C01682,2022-02-14,Sports,55.89
O004374,C07084,2024-03-17,Home,400.8
O004375,C05815,2022-09-29,Books,514.15
O004376,C03669,2023-06-04,Clothing,485.88
O004377,C07835,2022-07-26,Sports,385.87
O004378,C08123,2024-02-15,Home,839.95
O004379,C07652,2024-01-28,Books,149.6
O004380,C08610,2022-04-25,Toys,508.17
O004381,C04196,2023-06-10,Clothing,66.73
O004382,C02287,2022-05-21,Beauty,75.8
O004383,C04558,2024-02-18,Clothing,576.0
O004384,C08045,2022-03-09,Beauty,568.19
O004385,C01740,2022-04-20,Toys,878.64
O004386,C06883,2023-07-14,Electronics,560.08
O004387,C04718,2022-05-05,Home,959.99
O004388,C09245,2022-11-02,Beauty,53.45
O004389,C01059,2023-06-15,Books,102.52
O004390,C09608,2023-01-17,Sports,48.85
O004391,C01831,2022-02-02,Beauty,189.35
O004392,C06384,2023-03-10,Clothing,543.56
O004393,C03163,2022-04-18,Electronics,647.34
O004394,C07018,2023-07-30,Books,50.36
O004395,C09535,2023-03-25,Sports,946.24
O004396,C05467,2023-08-16,Clothing,842.95
O004397,C00356,2023-08-23,Clothing,300.13
O004398,C07713,2023-03-13,Sports,81.8
O004399,C02845,2022-09-12,Home,174.04
O004400,C05622,2022-09-17,Clothing,131.31
O004401,C09952,2023-11-06,Clothing,127.67
O004402,C02883,2022-10-15,Electronics,520.97
O004403,C05641,2022-01-24,Books,249.62
O004404,C00592,2023-02-22,Toys,361.35
O004405,C01624,2023-12-24,Sports,989.56
O004406,C06361,2022-02-08,Beauty,685.89
O004407,C09936,2024-01-23,Books,949.24
O004408,C01212,2023-06-22,Electronics,146.84
O004409,C05713,2023-07-29,Home,385.23
O004410,C06998,2022-07-02,Toys,556.96
O004411,C07806,2022-11-14,Toys,81.37
O004412,C08687,2023-04-27,Sports,9.17
O004413,C01016,2023-11-14,Toys,672.08
O004414,C07871,2023-08-28,Clothing,643.61
O004415,C08350,2024-03-24,Books,413.73
O004416,C02326,2022-05-16,Clothing,492.2
O004417,C03411,2023-10-31,Electronics,418.37
O004418,C00877,2022-05-25,Electronics,28.89
O004419,C07836,2022-06-18,Beauty,338.69
O004420,C00755,2023-09-21,Home,181.2
O004421,C00347,2023-05-23,Toys,102.93
O004422,C08584,2023-06-30,Sports,956.94
O004423,C01038,2024-03-29,Home,601.36
O004424,C03223,2022-07-30,Toys,730.01
O004425,C03535,2024-03-02,Home,318.79
O004426,C05045,2022-01-22,Sports,396.18
O004427,C09495,2023-10-04,Sports,240.74
O004428,C00302,2024-03-13,Clothing,101.48
O004429,C02318,2024-01-01,Sports,183.14
O004430,C03417,2023-08-16,Sports,798.53
O004431,C07870,2023-09-25,Electronics,679.16
O004432,C04910,2022-03-27,Clothing,549.19
O004433,C03797,2023-04-02,Clothing,477.71
O004434,C02914,2023-08-09,Sports,922.82
O004435,C07082,2022-06-29,Electronics,77.37
O004436,C09408,2023-11-28,Books,284.2
O004437,C02877,2022-07-05,Sports,353.19
O004438,C04567,2024-01-04,Clothing,783.51
O004439,C04611,2023-09-20,Beauty,992.55
O004440,C01601,2022-07-26,Books,244.47
O004441,C09048,2024-01-15,Beauty,874.94
O004442,C00062,2024-02-15,Books,831.47
O004443,C01480,2024-02-10,Sports,228.53
O004444,C06216,2023-11-24,Books,402.34
O004445,C09458,2023-08-23,Electronics,412.62
O004446,C05775,2023-07-08,Toys,978.33
O004447,C01931,2023-09-03,Toys,184.99
O004448,C01934,2023-12-31,Clothing,800.16
O004449,C02860,2024-03-18,Clothing,337.52
O004450,C09378,2022-03-05,Electronics,732.22
O004451,C04924,2024-02-03,Beauty,422.91
O004452,C06890,2023-06-09,Beauty,580.47
O004453,C04307,2022-12-27,Home,833.45
O004454,C00646,2024-03-18,Home,805.14
O004455,C04052,2024-02-09,Sports,867.09
O004456,C01117,2022-12-22,Clothing,64.32
O004457,C01753,2022-08-18,Home,693.59
O004458,C08887,2022-06-15,Clothing,144.29
O004459,C02551,2023-05-06,Beauty,418.74
O004460,C09066,2023-05-24,Clothing,550.85
O004461,C07572,2023-11-28,Sports,405.73
O004462,C09824,2023-04-23,Books,522.01
O004463,C01548,2023-05-01,Electronics,996.54
O004464,C04312,2022-02-03,Clothing,139.54
O004465,C07122,2023-01-01,Clothing,677.08
O004466,C05853,2023-01-17,Books,399.02
O004467,C09669,2023-11-09,Electronics,137.34
O004468,C05717,2022-02-21,Home,162.94
O004469,C01572,2022-08-04,Clothing,949.53
O004470,C01346,2023-04-22,Home,880.2
O004471,C02378,2022-04-04,Electronics,907.51
O004472,C00451,2023-07-03,Toys,991.58
O004473,C03090,2022-03-19,Electronics,212.27
O004474,C03777,2024-03-04,Sports,358.66
O004475,C09223,2023-11-24,Toys,670.87
O004476,C00976,2023-10-07,Toys,486.38
O004477,C06021,2023-09-02,Books,421.3
O004478,C09876,2023-01-27,Sports,361.02
O004479,C06305,2022-05-27,Sports,595.81
O004480,C07082,2022-11-12,Home,577.72
O004481,C07090,2023-12-13,Beauty,165.65
O004482,C09498,2023-04-30,Sports,474.38
O004483,C04159,2023-03-14,Toys,555.7
O004484,C02527,2023-02-22,Beauty,572.44
O004485,C03553,2023-11-30,Beauty,214.06
O004486,C09404,2022-11-20,Toys,743.56
O004487,C04753,2023-12-26,Home,30.07
O004488,C03095,2023-08-28,Toys,358.06
O004489,C09137,2022-01-08,Clothing,781.31
O004490,C03405,2022-12-13,Toys,566.07
O004491,C07892,2022-07-25,Toys,264.86
O004492,C05854,2022-10-01,Sports,696.48
O004493,C04703,2024-02-17,Clothing,569.55
O004494,C02606,2023-09-02,Sports,797.26
O004495,C08682,2023-10-29,Toys,736.35
O004496,C08207,2023-05-08,Beauty,612.06
O004497,C04914,2022-12-31,Sports,490.74
O004498,C06307,2023-03-26,Sports,137.52
O004499,C03971,2022-09-15,Electronics,265.03
O004500,C07767,2022-10-25,Clothing,422.0
O004501,C07854,2022-12-02,Books,601.3
O004502,C03954,2022-03-20,Home,516.14
O004503,C05022,2022-02-26,Clothing,291.74
O004504,C09010,2022-04-21,Sports,11.43
O004505,C05317,2023-10-09,Home,498.76
O004506,C00880,2023-11-23,Clothing,289.2
O004507,C03992,2023-01-01,Clothing,735.94
O004508,C00160,2023-08-07,Beauty,28.83
O004509,C02938,2023-07-26,Sports,586.9
O004510,C07350,2022-09-15,Home,941.77
O004511,C07781,2022-12-15,Home,178.54
O004512,C02239,2023-01-05,Clothing,474.29
O004513,C01300,2022-12-23,Toys,95.96
O004514,C07438,2022-09-15,Beauty,627.55
O004515,C09429,2022-12-09,Home,552.78
O004516,C03349,2023-03-01,Sports,410.33
O004517,C01223,2022-05-20,Books,523.77
O004518,C06571,2022-08-08,Sports,897.09
O004519,C02595,2022-06-29,Books,200.31
O004520,C05862,2022-03-13,Toys,27.45
O004521,C00764,2023-04-12,Electronics,862.36
O004522,C05407,2023-08-07,Home,579.23
O004523,C05776,2022-04-11,Books,891.21
O004524,C03242,2022-10-09,Beauty,598.96
O004525,C02588,2023-12-10,Sports,811.11
O004526,C06956,2023-11-23,Sports,432.52
O004527,C07267,2022-01-14,Clothing,751.11
O004528,C09935,2022-04-17,Books,913.48
O004529,C02387,2023-06-16,Beauty,574.26
O004530,C04554,2023-10-25,Books,184.88
O004531,C05001,2023-01-30,Electronics,272.45
O004532,C08373,2022-09-21,Home,202.65
O004533,C04032,2022-07-14,Books,250.62
O004534,C07633,2024-01-05,Toys,309.88
O004535,C02353,2022-12-20,Home,557.36
O004536,C06465,2024-01-09,Clothing,590.05
O004537,C09149,2023-04-26,Beauty,429.37
O004538,C07560,2022-03-18,Books,617.34
O004539,C07986,2023-02-21,Books,86.17
O004540,C09654,2022-03-19,Beauty,92.35
O004541,C03942,2023-05-26,Beauty,175.97
O004542,C08360,2022-01-16,Home,520.49
O004543,C08627,2022-05-29,Beauty,217.92
O004544,C09329,2023-09-07,Toys,286.87
O004545,C04398,2023-04-29,Clothing,403.31
O004546,C09741,2024-02-28,Clothing,812.81
O004547,C01299,2022-07-03,Home,18.79
O004548,C02810,2023-05-27,Beauty,651.13
O004549,C08628,2022-05-23,Clothing,670.53
O004550,C07147,2022-02-26,Books,799.66
O004551,C07249,2022-05-17,Toys,933.09
O004552,C02716,2023-08-10,Toys,25.04
O004553,C08298,2022-09-21,Electronics,158.01
O004554,C07989,2023-01-03,Books,886.74
O004555,C07867,2022-12-15,Books,461.23
O004556,C04213,2023-11-30,Clothing,566.77
O004557,C08157,2022-10-23,Electronics,664.71
O004558,C08821,2023-03-21,Electronics,680.67
O004559,C06285,2023-08-14,Books,932.08
O004560,C01368,2024-02-07,Sports,996.96
O004561,C00853,2023-04-26,Clothing,721.56
O004562,C04827,2022-06-26,Toys,290.79
O004563,C00296,2023-03-18,Home,880.35
O004564,C07260,2022-03-31,Sports,53.97
O004565,C06217,2022-09-28,Home,234.93
O004566,C02710,2022-05-26,Clothing,897.9
O004567,C09779,2022-10-03,Sports,259.91
O004568,C06180,2022-11-12,Sports,224.55
O004569,C06241,2023-06-17,Home,142.43
O004570,C05137,2022-08-05,Sports,859.82
O004571,C02993,2023-09-25,Books,502.56
O004572,C04616,2022-09-19,Home,676.52
O004573,C01644,2022-04-13,Home,242.87
O004574,C05190,2024-01-25,Books,759.25
O004575,C07964,2023-04-09,Clothing,761.21
O004576,C03612,2023-01-08,Sports,316.04
O004577,C01218,2023-05-22,Toys,413.63
O004578,C08418,2022-06-14,Electronics,213.64
O004579,C00823,2022-08-10,Books,976.68
O004580,C02306,2022-02-21,Home,647.37
O004581,C00300,2023-07-24,Books,934.87
O004582,C04681,2023-09-21,Beauty,306.87
O004583,C00331,2023-02-08,Beauty,782.98
O004584,C04324,2022-03-10,Books,767.03
O004585,C01270,2023-11-30,Books,693.2
O004586,C00131,2022-05-23,Toys,965.81
O004587,C07540,2023-10-19,Sports,396.59
O004588,C01676,2023-02-26,Beauty,135.06
O004589,C09287,2023-08-25,Beauty,673.35
O004590,C01132,2022-10-17,Clothing,730.66
O004591,C02207,2022-10-09,Clothing,577.19
O004592,C09751,2023-01-28,Beauty,210.78
O004593,C04585,2022-12-23,Clothing,506.93
O004594,C04086,2024-02-28,Clothing,315.63
O004595,C04072,2023-01-06,Home,430.33
O004596,C07478,2022-04-05,Beauty,646.99
O004597,C00922,2023-04-22,Books,746.49
O004598,C02950,2024-02-03,Beauty,236.06
O004599,C06920,2022-08-10,Beauty,408.3
O004600,C05971,2023-04-29,Electronics,272.82
O004601,C07173,2022-05-18,Toys,202.64
O004602,C08669,2022-09-13,Electronics,784.47
O004603,C01634,2022-10-19,Toys,909.71
O004604,C04770,2022-05-18,Clothing,373.38
O004605,C06483,2023-11-22,Home,752.52
O004606,C03638,2022-08-27,Electronics,897.51
O004607,C05859,2023-06-04,Clothing,846.89
O004608,C05208,2022-05-31,Electronics,186.9
O004609,C00491,2022-07-27,Books,956.51
O004610,C01294,2023-07-13,Electronics,379.79
O004611,C09543,2023-09-19,Electronics,342.54
O004612,C03433,2022-06-08,Beauty,67.12
O004613,C06063,2022-12-08,Electronics,488.74
O004614,C03425,2023-02-23,Home,113.47
O004615,C01034,2022-12-16,Electronics,252.3
O004616,C01302,2023-07-21,Electronics,320.36
O004617,C00498,2022-09-16,Clothing,809.78
O004618,C01865,2023-03-19,Toys,876.11
O004619,C05297,2023-01-25,Toys,305.95
O004620,C08375,2024-01-05,Books,859.4
O004621,C04951,2024-03-24,Electronics,857.94
O004622,C06052,2022-07-22,Home,765.83
O004623,C06483,2023-05-09,Toys,150.96
O004624,C07257,2023-12-25,Sports,691.87
O004625,C03691,2023-02-21,Home,945.3
O004626,C01502,2023-12-19,Toys,684.13
O004627,C03587,2023-05-28,Beauty,334.96
O004628,C07818,2024-03-18,Electronics,503.08
O004629,C00943,2022-06-07,Home,647.5
O004630,C00759,2023-06-25,Toys,513.02
O004631,C01075,2023-04-29,Home,124.35
O004632,C07556,2022-10-08,Books,315.5
O004633,C04510,2023-10-24,Home,803.38
O004634,C09294,2022-06-07,Clothing,862.11
O004635,C03123,2023-10-18,Electronics,141.61
O004636,C01512,2022-11-19,Toys,952.62
O004637,C07390,2023-09-19,Electronics,332.18
O004638,C05890,2022-10-14,Home,664.0
O004639,C06797,2022-07-23,Clothing,753.07
O004640,C00455,2023-05-07,Clothing,812.89
O004641,C08187,2022-09-09,Beauty,946.02
O004642,C03822,2024-02-03,Clothing,316.35
O004643,C00112,2023-01-14,Clothing,859.21
O004644,C03030,2023-08-05,Electronics,136.03
O004645,C01699,2023-10-15,Books,706.52
O004646,C07296,2022-04-30,Beauty,743.27
O004647,C03492,2023-06-29,Home,679.33
O004648,C07425,2022-03-07,Toys,256.05
O004649,C03492,2022-12-25,Sports,873.68
O004650,C03868,2023-06-03,Home,173.01
O004651,C09758,2022-01-02,Books,58.37
O004652,C07882,2023-05-29,Clothing,718.88
O004653,C00726,2024-02-27,Clothing,478.1
O004654,C01367,2022-09-18,Sports,849.85
O004655,C00094,2023-08-27,Sports,386.48
O004656,C01601,2023-12-04,Clothing,172.44
O004657,C04742,2023-11-25,Toys,837.26
O004658,C09269,2023-10-11,Electronics,551.17
O004659,C02815,2023-08-28,Clothing,193.25
O004660,C06779,2022-10-09,Toys,721.78
O004661,C02564,2023-05-18,Clothing,513.56
O004662,C01258,2023-03-13,Sports,606.29
O004663,C09038,2023-10-06,Electronics,463.59
O004664,C02590,2023-01-28,Sports,829.57
O004665,C02610,2023-10-05,Toys,830.41
O004666,C04278,2022-06-15,Books,710.84
O004667,C00255,2023-05-10,Books,109.87
O004668,C00002,2022-08-19,Books,839.66
O004669,C06815,2023-07-11,Home,672.66
O004670,C01268,2023-04-22,Sports,698.54
O004671,C03420,2022-05-14,Toys,366.17
O004672,C08589,2022-09-26,Sports,879.88
O004673,C06247,2023-07-18,Sports,726.74
O004674,C05483,2023-07-10,Books,117.03
O004675,C04423,2023-02-21,Clothing,410.74
O004676,C09725,2022-07-15,Sports,886.95
O004677,C06986,2022-11-24,Books,51.96
O004678,C06601,2023-11-15,Sports,961.61
O004679,C00869,2023-08-27,Toys,680.77
O004680,C02803,2022-06-01,Clothing,633.22
O004681,C05130,2022-07-05,Clothing,274.21
O004682,C01393,2022-04-25,Beauty,252.55
O004683,C04438,2023-02-23,Home,942.35
O004684,C04089,2023-08-14,Books,301.78
O004685,C05594,2022-08-21,Toys,776.63
O004686,C08889,2022-08-18,Home,396.16
O004687,C00679,2023-05-21,Sports,143.56
O004688,C04535,2023-01-04,Beauty,15.66
O004689,C07717,2023-11-12,Beauty,546.54
O004690,C01368,2023-10-16,Beauty,975.9
O004691,C01051,2022-07-12,Electronics,372.29
O004692,C09128,2023-02-20,Sports,360.41
O004693,C00507,2022-03-26,Electronics,347.37
O004694,C00534,2022-09-30,Beauty,522.94
O004695,C04962,2022-07-28,Sports,443.46
O004696,C05554,2022-06-25,Sports,880.52
O004697,C00862,2023-02-06,Home,507.99
O004698,C01359,2023-09-08,Electronics,510.22
O004699,C05175,2024-02-03,Books,142.68
O004700,C03972,2023-09-18,Clothing,982.83
O004701,C01148,2023-01-15,Electronics,253.72
O004702,C01844,2022-08-12,Home,78.0
O004703,C09375,2023-04-26,Beauty,664.83
O004704,C05374,2023-03-09,Electronics,597.39
O004705,C06660,2023-06-09,Sports,418.07
O004706,C00953,2023-07-07,Toys,425.08
O004707,C02476,2023-12-03,Beauty,786.14
O004708,C07896,2022-06-07,Electronics,199.73
O004709,C06656,2022-10-26,Sports,821.15
O004710,C09838,2022-02-25,Books,650.5
O004711,C03122,2023-09-18,Clothing,421.87
O004712,C04490,2024-01-28,Electronics,460.74
O004713,C08101,2023-12-02,Beauty,260.36
O004714,C07942,2022-04-01,Sports,753.35
O004715,C09945,2023-09-10,Toys,515.31
O004716,C07161,2022-09-30,Books,324.25
O004717,C06835,2023-10-05,Electronics,598.07
O004718,C00815,2024-03-17,Sports,995.76
O004719,C05364,2022-04-30,Beauty,438.09
O004720,C04206,2022-06-23,Toys,921.09
O004721,C08232,2022-06-16,Electronics,348.29
O004722,C05445,2023-08-20,Toys,59.46
O004723,C06161,2022-11-27,Books,208.22
O004724,C02453,2024-01-31,Home,421.6
O004725,C05191,2022-10-21,Toys,223.54
O004726,C07737,2023-04-10,Home,5.23
O004727,C05734,2022-01-22,Clothing,915.43
O004728,C00135,2022-09-06,Electronics,844.66
O004729,C04479,2022-09-20,Toys,743.58
O004730,C02772,2023-10-07,Electronics,171.98
O004731,C02941,2023-07-19,Clothing,124.76
O004732,C05073,2023-09-12,Books,72.27
O004733,C06566,2023-09-15,Clothing,725.41
O004734,C04276,2023-12-31,Electronics,929.16
O004735,C00933,2022-07-16,Home,433.38
O004736,C06338,2024-03-17,Toys,123.54
O004737,C09678,2022-03-31,Clothing,514.83
O004738,C04317,2023-08-25,Books,352.09
O004739,C08196,2024-03-31,Home,377.95
O004740,C06800,2022-07-09,Books,623.22
